15,59,12844.00,12854.00,12841.50,12853.25,1632,12889.20538530,12861.17500000,12833.14461470
16,00,12853.50,12900.50,12852.25,12899.00,5587,12895.61609715,12862.45000000,12829.28390285
16,01,12898.75,12901.50,12884.50,12887.50,2869,12901.32608955,12864.90000000,12828.47391045
16,02,12887.25,12897.00,12886.75,12889.25,0767,12905.84134397,12866.67500000,12827.50865603
16,03,12889.00,12894.25,12882.75,12882.75,0594,12907.86890103,12867.65000000,12827.43109897
16,04,12883.25,12889.00,12882.25,12885.25,0460,12910.21323673,12868.75000000,12827.28676327
16,05,12885.75,12889.00,12885.25,12887.50,0281,12913.81855966,12871.85000000,12829.88144034
16,06,12887.00,12888.75,12886.25,12887.75,0312,12914.20489386,12876.40000000,12838.59510614
16,07,12887.25,12887.75,12883.50,12884.50,0201,12912.68360101,12880.12500000,12847.56639899
16,08,12884.25,12884.50,12881.00,12882.50,0192,12906.21630997,12883.92500000,12861.63369003
16,09,12882.25,12886.75,12881.00,12884.25,0353,12896.08714654,12887.02500000,12877.96285346
16,10,12884.25,12885.50,12884.00,12885.00,0106,12889.93342198,12885.62500000,12881.31657802
16,11,12885.00,12886.00,12883.00,12885.50,0121,12889.54840878,12885.42500000,12881.30159122
16,12,12886.00,12887.75,12885.25,12887.75,0098,12888.91127557,12885.27500000,12881.63872443
16,13,12887.75,12888.75,12886.50,12888.50,0107,12889.52559519,12885.85000000,12882.17440481
16,14,12888.00,12895.75,12888.00,12895.25,0368,12893.53655367,12886.85000000,12880.16344633
